мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
люяйю рйюм д/кхжю я щйярпюйрнл вепмхйх охрюрекэмюъ 25ц;1.0;29.7;45.0;2015-02-02 15:53:29;тюплоюпрмеп ннн тй;цсюмдфнс чщ яч щмрепопюиг;йхрюи
люяйю рйюмебюъ д/цкюг ахнгнкнрн охрюрек нр лнпыхм+йепюлхдш 12ц;1.0;33.0;45.0;2015-02-02 15:53:29;тюплоюпрмеп ннн тй;GREAT WALL /GUANGDONG NANHAI CITY XIAO TANG;йхрюи
лхйярспю ясуюъ нр йюькъ д/бгпняк 1.7ц оюй ╧1;10.0;14.3;19.3;2015-02-02 15:53:29;тюплоюпрмеп ннн тй;бхтхреу гюн;пняяхъ
мнбнйюхм 0.5% 10лк п-п д/хмзей юло ╧10;3.0;31.8;39.3;2015-02-02 15:53:29;тюплоюпрмеп ннн тй;дюкэухлтюпл нюн;пняяхъ
тспняелхд 40лц ╧50;10.0;12.96;16.6;2015-02-02 15:53:29;тюплоюпрмеп ннн тй;анпхянбяйхи гюбнд ледхжхмяйху опеоюпюрнб нюн;аекнпсяяхъ
щмрепнтспхк йюоя 200лц ╧16;1.0;346.5;433.2;2015-02-02 15:53:29;тюплоюпрмеп ннн тй;анямюкей юн;анямхъ
щяякхбеп тнпре йюоя ╧50;2.0;320.25;400.4;2015-02-02 15:53:29;тюплоюпрмеп ннн тй;мюапня тюплю обр.крд/мхфтюпл нюн;пняяхъ
ъцндш цндфх опелхсл б щйн-союйнбйе 80ц;1.0;315.0;393.8;2015-02-02 15:53:29;тюплоюпрмеп ннн тй;лецюм  2000 ннн;пняяхъ
юйпхдепл люгэ 0,05% 15ц;5.0;68.97;83.0;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;юйпхухм;пняяхъ
аюпюкцхм л рюа 500лц ╧100;1.0;534.49;668.5;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;AVENTIS PHARMA;хмдхъ
бепньохпнм рюа 25лц ╧20;20.0;73.48;87.8;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
дхйкнпюм окчя цекэ 30ц;3.0;146.41;184.5;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;UNIQUE FARM LAB;хмдхъ
йернпнкюй п-п юло 30лц/лк 1лк ╧10;3.0;64.02;79.2;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;лняухлтюплопеоюпюрш нюн хл. м.ю.яелюьйн;пняяхъ
йяхкем йюокх б мня 0,1% 10лк (я йпшьйни-йюоекэмхжеи);30.0;21.45;26.5;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;кщмя тюпл ннн;пняяхъ
люякн щтхпмне лнффебекэмхйю 10лк;5.0;27.73;37.5;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;лхппнккю ннн;пняяхъ
лерпнцхк демрю цекэ ярнлюрнкнцхвеяйхи рсаю 20ц;10.0;160.27;201.0;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;чмхй тюплюяэчрхйюк кюанпюрнпхг;хмдхъ
лхйпнкюйя 5лк лхйпнйкхглш ╧4;2.0;244.86;306.1;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;люймхк;ьбежхъ
лшкн деряйне я вепедни пнлюьйни вхярнрекнл х онднпнфмхйнл 100ц;2.0;19.21;26.0;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;ябнандю юн;пняяхъ
оюмгхмнпл 10000 йюоя йхьевмнпюярб ╧21;2.0;125.4;149.7;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;йпйю;якнбемхъ
ярпеояхкя рюа д/пюяяюя д/дер я 5 кер кхлнм ╧16;2.0;120.67;153.0;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;пейхрр аемйхгеп;бекхйнапхрюмхъ
ярпеояхкя рюа д/пюяяюя йксамхвмши д/дер я 6кер ╧16;2.0;120.67;153.0;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;пейхрр аемйхгеп;бекхйнапхрюмхъ
спнкеяюм йюоя ╧40;1.0;383.02;478.8;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;йхебледопеоюпюр оюн;сйпюхмю
трнпнйнпр люгэ мюпсф 0,1% 15ц;2.0;191.29;239.2;2015-02-03 11:12:01;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
;1.0;420.0;525.0;2015-02-03 13:10:22;яхщя ледхйю;;
;1.0;351.0;440.0;2015-02-03 13:10:22;яхщя ледхйю;;
911 рпюблюкцнм цекэ д/рекю рсаю 100лк;2.0;60.49;76.3;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;рбхмя рщй гюн;пняяхъ
юмбхлюйя онп д/опхц п-пю бмсрпэ 5ц яюье кхлнм/лед ╧12;2.0;232.1;290.2;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;тюплбхкюп мон ннн;пняяхъ
аюйрхярюрхм йюоя 500лц ╧20;1.0;246.05;307.6;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;йпютр ннн;пняяхъ
аеяялепрмхйю жберйх 35ц;1.0;42.68;57.7;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
ахяеорнк рюа 480лц ╧28;2.0;87.89;104.7;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;онкэтюплю тюплюжебрхвеяйхи гюбнд;онкэью
апнмунрнм яхпно 125ц бн тк;3.0;54.23;68.4;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;беропнл юд;анкцюпхъ
бхрюнм аюкэгюл йюпюбюебю 30лк;1.0;124.14;156.5;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;кхрнлед ннн;пняяхъ
дсьхжш рпюбю 50ц;3.0;40.37;54.5;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
йбхмюйя йюокх цкюгмше 0,015% тк-йюо 15лк;5.0;324.06;405.1;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;юкйнм;аекэцхъ
йпенм 10000 йюоя 150лц ╧20;3.0;263.67;314.4;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр цлау х йн.йц;цеплюмхъ
лююкнйя рюа фебюр. ╧20;2.0;165.11;208.1;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;AVENTIS PHARMA;хрюкхъ
люякн пеоеимне 100лк;3.0;29.46;40.0;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;гек╗мши днйрнп ннн;пняяхъ
лерхкспюжхк ясоо пейр 500лц ╧10;2.0;55.77;70.3;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;ахняхмрег нюн;пняяхъ
лхпюлхярхм п-п д/леярм. 0,01% тк 150лк я пюяошкхрекел;2.0;260.59;328.4;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;хмтюлед ннн;пняяхъ
нбеянк сяхкеммюъ тнплскю рюа 550лц ╧20;1.0;192.55;242.7;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;щбюкюп гюн;пняяхъ
яанп цпсдмни ╧4 т/о 2ц ╧20;2.0;53.24;67.1;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;йпюямнцнпяйкейяпедярбю нюн;пняяхъ
яноекйю окюяршпэ ╧4;1.0;161.59;203.6;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;BOUTY SPA;онкэью
репюткейя йюоя ╧100;1.0;1545.17;1931.5;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;яюцлек хмй;яью
рпнйяепсрхм бпюлед йюоя 300лц ╧50;2.0;197.56;249.0;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;SOPHARMA;анкцюпхъ
усдеел гю медекч опнцпюллю охрюмхъ (япедхгелмнлнпяйне лемч);1.0;569.35;711.7;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;кенбхр ннн;пняяхъ
вюимши мюохрнй юкрюи йхопеи рпюбю 1,5 т/о ╧20;2.0;32.4;45.0;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;юкрюияйхи йедп;пняяхъ
щмрепняцекэ оюярю бмсрпэ якюдйюъ рса 225ц;1.0;362.78;453.5;2015-02-04 09:37:40;йюрпем гюн тхкхюк мой б ц. нпек;яхклю рмй ннн;пняяхъ
юмютепнм бгпнякши рюа ╧20;5.0;157.08;198.0;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
южж 200 цпюмскш д/опхц п-пю оюй ╧20;2.0;152.9;183.3;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;яюкчрюя тюплю цлау;цеплюмхъ
аепндсюк м ющп дкъ хмц днгхпнбюммши 10лк 200днг;1.0;468.82;562.6;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;аепхмцеп хмцекэуюил;цеплюмхъ
анъпшьмхйю окндш 50ц;3.0;31.46;42.5;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
целюрнцем рспан деряйхи 5+оюярхкйх 35ц;72.0;9.6;14.0;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;тюпл-опн ннн;пняяхъ
цпюлхжхдхм я рюа гюыев 1,5лц ╧20;2.0;107.36;135.3;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
цпхоонткч онп д/опхц п-пю бмсрпэ оюйерхй ╧10 (люкхмю);2.0;148.94;187.7;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;люпахнтюпл нюн;пняяхъ
дхцнйяхм рюа 0,25лц ╧30;3.0;31.02;38.3;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
дпнрюбепхмю ц/ук рюа 40лц ╧50;10.0;27.5;34.0;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;юкях тюплю гюн;пняяхъ
хмцюкхор ющпнгнкэ д/леярм. 30лк;5.0;50.93;64.2;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
йюлернм ющпнгнкэ д/леярм.опхл 30ц;5.0;45.1;60.9;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
йеярхм рюа о/н 10лц ╧5;1.0;196.57;245.8;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;мхйнлед цлау;хяоюмхъ
йсйспсгш ярнкахйх я пшкэжюлх 50ц;2.0;28.05;37.9;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
опедмхгнк п-п д/хмзей юло 30лц 1лк ╧3;3.0;26.95;33.3;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;юдфхн тюплюжебрхйюкг крд;хмдхъ
опедмхгнкнм рюа 5лц ╧100;1.0;45.65;56.5;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;юйпхухм;пняяхъ
пхмгюяхо я бхр я онп опхц п-пю бмсрпэ яюье 5ц вепм ялнпндхмю ╧10;2.0;163.68;206.3;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;чмхй тюплюяэчрхйюк кюанпюрнпхг;хмдхъ
пхмнмнпл яопеи 0.1% 15лк;10.0;58.3;72.3;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;лепйке цлау;цеплюмхъ
яхпдюксд рюа 4лц ╧30;1.0;305.03;363.4;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;NOVARTIS URUNLERI;цеплюмхъ
ясоепвхярнрекн тк 1лк;2.0;13.5;20.0;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;дбе кхмхх ннн;пняяхъ
ьюктеъ кхярэъ 50ц;2.0;37.84;51.1;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
щпеяоюк рюа о/н 80лц ╧30;1.0;310.86;374.0;2015-02-05 08:39:20;йюрпем гюн тхкхюк мой б ц. нпек;SERVIER;тпюмжхъ
тхрнкюйя рюа 500лц ╧40;3.0;194.11;242.7;2015-02-06 13:00:17;опнрей гюн жб ц.лняйбю;щбюкюп гюн;пняяхъ
унмдпнйяхд люгэ 5% 30ц;3.0;271.81;339.8;2015-02-06 13:00:17;опнрей гюн жб ц.лняйбю;мхфтюпл нюн;пняяхъ
щлнйяхохм п-п д/хмзей 10лц/лк 1лк ╧10;5.0;145.86;183.8;2015-02-06 13:00:17;опнрей гюн жб ц.лняйбю;лняйнбяйхи щмднйпхммши гюбнд тцсо;пняяхъ
юйпхдепл яй люгэ 15ц;1.0;130.9;165.0;2015-02-06 13:00:17;опнрей гюн жб ц.лняйбю;юйпхухм;пняяхъ
дейяюкцхм п-п дкъ хмзей 25лц/лк юло 2лк ╧5;3.0;396.77;496.0;2015-02-06 13:00:17;опнрей гюн жб ц.лняйбю;лемюпхмх;цеплюмхъ
йнпецю йпел д/тхйяюжхх гса. опнрегнб меирпюкэмши бйся 40ц;5.0;183.36;231.1;2015-02-06 13:00:17;опнрей гюн жб ц.лняйбю;ярюттнпд лхккеп;хпкюмдхъ
кхмдхмер рюа 30лц ╧21;1.0;398.75;498.5;2015-02-06 13:00:17;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
пеммх рюа фебюр. лемрнк ╧12;2.0;107.36;135.3;2015-02-06 13:00:17;опнрей гюн жб ц.лняйбю;аюиеп;тпюмжхъ
пхмгюяхо я бхр я кхлнм онп опхц п-пю бмсрпэ яюье 5ц ╧10;1.0;173.25;218.3;2015-02-06 13:00:17;опнрей гюн жб ц.лняйбю;чмхй тюплюяэчрхйюк кюанпюрнпхг;хмдхъ
яскэяемю оюярю 1% рсаю 40лк;5.0;34.68;47.0;2015-02-06 13:00:17;опнрей гюн жб ц.лняйбю;юлюкэцюлю кчйя;сйпюхмю
юрнпбюярюрхм рюа о/н 20лц ╧30;5.0;116.82;144.0;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;юкях тюплю гюн;пняяхъ
ютнаюгнк рюа 10лц ╧60;2.0;269.06;336.4;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
южж рюа ьхо 100лц ╧20;1.0;205.04;256.3;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;яюкчрюя тюплю цлау;цеплюмхъ
апнмункхрхм яхпно тк 125ц;3.0;61.38;77.4;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;SOPHARMA;анкцюпхъ
цкхтнплхм рюа 500лц ╧60;1.0;106.04;126.4;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;юйпхухм;пняяхъ
дчяоюрюкхм йюоя опнкнмц 200лц ╧30;5.0;398.75;475.9;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр уекяйею яюя;мхдепкюмдш
хасопнтем люгэ мюпсф 5% рсаю 25ц;5.0;21.45;26.5;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;ахнухлхй нюн;пняяхъ
хмцюбхпхм йюоя 90лц ╧7;1.0;406.56;489.6;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;бюкемрю тюплюжебрхйю нюн;пняяхъ
йнкцеир гсамюъ оюярю кевеамше рпюбш 100лк;3.0;40.59;54.8;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;йнкцеир-оюклнкхб;апюгхкхъ
йнкцеир оюярю гсамюъ юкрюияйхе рпюбш рсаю 100лк;3.0;41.43;56.0;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;йнкцеир-оюклнкхб;йхрюи
йнпдхюлхм йюокх 25% 25лк;5.0;118.47;149.3;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;реумноюпй-жемрп ннн;пняяхъ
йянмет йюокх цкюгмше 0,5% тк/йюоекек 5лк;1.0;138.71;174.8;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;опнлед щйяонпря обр.крд;хмдхъ
оепхмебю рюа 4лц ╧30;1.0;224.51;268.1;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;йпйю;пняяхъ
онхкэмхй йспмняхйх я 4+лея 125лк (юпр.17045);1.0;67.69;85.3;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;яюм анмд хмрепмщьмк йнлоюмх кхлхред;йхрюи
опеярюпхсл ю рюа о/н 10лц ╧30;1.0;608.41;691.4;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;яепдхйя ннн;пняяхъ
пхмгюяхо я бхр я онп опхц п-пю бмсрпэ яюье 5ц вепм ялнпндхмю ╧10;1.0;162.25;202.9;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;чмхй тюплюяэчрхйюк кюанпюрнпхг;хмдхъ
темюгеоюл рюа 1лц ╧50;4.0;91.96;110.3;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;бюкемрю тюплюжебрхйю нюн;пняяхъ
щмюкюопхк рюа 20лц ╧20;20.0;14.08;17.5;2015-02-05 16:47:46;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
днйяхжхйкхм йюоя 100лц ╧20;10.0;20.52;25.9;2015-02-06 13:00:50;тюплоюпрмеп ннн тй;аекледопеоюпюрш псо;аекнпсяяхъ
йюлтнпмши яохпр 10% п-п мюпсф 40лк тк;10.0;8.8;14.0;2015-02-06 13:00:50;тюплоюпрмеп ннн тй;хбюмнбяйюъ тюплтюапхйю нюн;пняяхъ
пхмнтксхлсжхк ющп мюгюкэм тк 10лк;2.0;220.5;277.9;2015-02-06 13:00:50;тюплоюпрмеп ннн тй;гюланм;хрюкхъ
рюцхярю рюа 24лц ╧30;10.0;115.5;139.7;2015-02-06 13:00:50;тюплоюпрмеп ннн тй;люйхг-тюплю гюн;пняяхъ
рнйнтепнкю южерюр п-п 10% б люяке бмсрпэ 20лк;3.0;18.7;25.3;2015-02-06 13:00:50;тюплоюпрмеп ннн тй;яюлюпюледопнл нюн;пняяхъ
пелюмрюдхм рюа 50лц ╧20;10.0;46.53;63.0;2015-02-07 08:04:53;опнрей гюн жб ц.лняйбю;ахнухлхй нюн;пняяхъ
юмютепнм деряйхи рюа ╧20;5.0;154.44;194.6;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
цкхжхм тнпре щбюкюп рюа ╧20;5.0;43.4;58.6;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;щбюкюп гюн;пняяхъ
дпнрюбепхм рюа 40лц ╧100;6.0;40.48;50.0;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;тюплопнейр гюн;пняяхъ
дсьхжш рпюбю т/о 1,5ц ╧20;3.0;34.1;46.1;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;йпюямнцнпяйкейяпедярбю нюн;пняяхъ
феквэ лед йнмяепбхпнбюммюъ тк 250лк;1.0;192.17;242.2;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;яюлянм-лед ннн;пняяхъ
кюгнкбюм п-п бмсрпэ х хмц 7,5лц/лк тк 100лк;2.0;343.31;413.6;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;хмярхрср де юмцекх;хрюкхъ
кюгнкбюм яхпно 15лц/5лк тк 100лк ╧1;2.0;187.99;226.0;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;аепхмцеп хмцекэуюил;цеплюмхъ
кюгнкбюм яхпно 30лц/5лк тк 100лк;2.0;235.18;284.4;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;аепхмцеп хмцекэуюил;цеплюмхъ
оедхйскем скэрпю княэнм оедхйскхжхдмши тк 50лк;2.0;126.39;160.3;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;п.йнялерхй ннн/ ннн гекдхя;пняяхъ
охпхднйяхмю ц/ук юло 5% 1лк ╧10;3.0;23.54;29.1;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;епебюмяйюъ утт нюн;юплемхъ
янтэъ йпел-цекэ д/мнц щйярпюйр охъбйх нукюфд/бемнрнмхгхп 75лк;3.0;96.63;121.8;2015-02-07 08:05:03;опнрей гюн жб ц.лняйбю;йнпнк╗бтюпл ннн;пняяхъ
;3.0;420.22;528.0;2015-02-06 13:50:50;нпеунб хо;;
юмсгнк ясоо пейр ╧10;5.0;48.62;65.7;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;ахняхмрег нюн;пняяхъ
